
---------- Begin Simulation Statistics ----------
sim_seconds                                 32.018700                       # Number of seconds simulated
system.cpu2.icache.ReadReq_hits::total      911718132                       # number of ReadReq hits
system.cpu2.icache.demand_hits::cpu2.inst    911718132                       # number of demand (read+write) hits
system.cpu2.icache.demand_hits::total       911718132                       # number of demand (read+write) hits
system.cpu2.icache.overall_hits::cpu2.inst    911718132                       # number of overall hits
system.cpu2.icache.overall_hits::total      911718132                       # number of overall hits
system.cpu2.icache.ReadReq_misses::cpu2.inst     17662092                       # number of ReadReq misses
system.cpu2.icache.ReadReq_misses::total     17662092                       # number of ReadReq misses
system.cpu2.icache.demand_misses::cpu2.inst     17662092                       # number of demand (read+write) misses
system.cpu2.icache.demand_misses::total      17662092                       # number of demand (read+write) misses
system.cpu2.icache.overall_misses::cpu2.inst     17662092                       # number of overall misses
system.cpu2.icache.overall_misses::total     17662092                       # number of overall misses
system.cpu2.icache.ReadReq_miss_latency::cpu2.inst 417745268360                       # number of ReadReq miss cycles
system.cpu2.icache.ReadReq_miss_latency::total 417745268360                       # number of ReadReq miss cycles
system.cpu2.icache.demand_miss_latency::cpu2.inst 417745268360                       # number of demand (read+write) miss cycles
system.cpu2.icache.demand_miss_latency::total 417745268360                       # number of demand (read+write) miss cycles
system.cpu2.icache.overall_miss_latency::cpu2.inst 417745268360                       # number of overall miss cycles
system.cpu2.icache.overall_miss_latency::total 417745268360                       # number of overall miss cycles
system.cpu2.icache.ReadReq_accesses::cpu2.inst    929380224                       # number of ReadReq accesses(hits+misses)
system.cpu2.icache.ReadReq_accesses::total    929380224                       # number of ReadReq accesses(hits+misses)
system.cpu2.icache.demand_accesses::cpu2.inst    929380224                       # number of demand (read+write) accesses
system.cpu2.icache.demand_accesses::total    929380224                       # number of demand (read+write) accesses
system.cpu2.icache.overall_accesses::cpu2.inst    929380224                       # number of overall (read+write) accesses
system.cpu2.icache.overall_accesses::total    929380224                       # number of overall (read+write) accesses
system.cpu2.icache.ReadReq_miss_rate::cpu2.inst     0.019004                       # miss rate for ReadReq accesses
system.cpu2.icache.ReadReq_miss_rate::total     0.019004                       # miss rate for ReadReq accesses
system.cpu2.icache.demand_miss_rate::cpu2.inst     0.019004                       # miss rate for demand accesses
system.cpu2.icache.demand_miss_rate::total     0.019004                       # miss rate for demand accesses
system.cpu2.icache.overall_miss_rate::cpu2.inst     0.019004                       # miss rate for overall accesses
system.cpu2.icache.overall_miss_rate::total     0.019004                       # miss rate for overall accesses
system.cpu2.icache.ReadReq_avg_miss_latency::cpu2.inst 23652.083137                       # average ReadReq miss latency
system.cpu2.icache.ReadReq_avg_miss_latency::total 23652.083137                       # average ReadReq miss latency
system.cpu2.icache.demand_avg_miss_latency::cpu2.inst 23652.083137                       # average overall miss latency
system.cpu2.icache.demand_avg_miss_latency::total 23652.083137                       # average overall miss latency
system.cpu2.icache.overall_avg_miss_latency::cpu2.inst 23652.083137                       # average overall miss latency
system.cpu2.icache.overall_avg_miss_latency::total 23652.083137                       # average overall miss latency
system.cpu2.icache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu2.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu2.icache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu2.icache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu2.icache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu2.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu2.icache.writebacks::writebacks     17661580                       # number of writebacks
system.cpu2.icache.writebacks::total         17661580                       # number of writebacks
system.cpu2.icache.ReadReq_mshr_misses::cpu2.inst     17662092                       # number of ReadReq MSHR misses
system.cpu2.icache.ReadReq_mshr_misses::total     17662092                       # number of ReadReq MSHR misses
system.cpu2.icache.demand_mshr_misses::cpu2.inst     17662092                       # number of demand (read+write) MSHR misses
system.cpu2.icache.demand_mshr_misses::total     17662092                       # number of demand (read+write) MSHR misses
system.cpu2.icache.overall_mshr_misses::cpu2.inst     17662092                       # number of overall MSHR misses
system.cpu2.icache.overall_mshr_misses::total     17662092                       # number of overall MSHR misses
system.cpu2.icache.ReadReq_mshr_miss_latency::cpu2.inst 388320223088                       # number of ReadReq MSHR miss cycles
system.cpu2.icache.ReadReq_mshr_miss_latency::total 388320223088                       # number of ReadReq MSHR miss cycles
system.cpu2.icache.demand_mshr_miss_latency::cpu2.inst 388320223088                       # number of demand (read+write) MSHR miss cycles
system.cpu2.icache.demand_mshr_miss_latency::total 388320223088                       # number of demand (read+write) MSHR miss cycles
system.cpu2.icache.overall_mshr_miss_latency::cpu2.inst 388320223088                       # number of overall MSHR miss cycles
system.cpu2.icache.overall_mshr_miss_latency::total 388320223088                       # number of overall MSHR miss cycles
system.cpu2.icache.ReadReq_mshr_miss_rate::cpu2.inst     0.019004                       # mshr miss rate for ReadReq accesses
system.cpu2.icache.ReadReq_mshr_miss_rate::total     0.019004                       # mshr miss rate for ReadReq accesses
system.cpu2.icache.demand_mshr_miss_rate::cpu2.inst     0.019004                       # mshr miss rate for demand accesses
system.cpu2.icache.demand_mshr_miss_rate::total     0.019004                       # mshr miss rate for demand accesses
system.cpu2.icache.overall_mshr_miss_rate::cpu2.inst     0.019004                       # mshr miss rate for overall accesses
system.cpu2.icache.overall_mshr_miss_rate::total     0.019004                       # mshr miss rate for overall accesses
system.cpu2.icache.ReadReq_avg_mshr_miss_latency::cpu2.inst 21986.083137                       # average ReadReq mshr miss latency
system.cpu2.icache.ReadReq_avg_mshr_miss_latency::total 21986.083137                       # average ReadReq mshr miss latency
system.cpu2.icache.demand_avg_mshr_miss_latency::cpu2.inst 21986.083137                       # average overall mshr miss latency
system.cpu2.icache.demand_avg_mshr_miss_latency::total 21986.083137                       # average overall mshr miss latency
system.cpu2.icache.overall_avg_mshr_miss_latency::cpu2.inst 21986.083137                       # average overall mshr miss latency
system.cpu2.icache.overall_avg_mshr_miss_latency::total 21986.083137                       # average overall mshr miss latency
